mission_id,company_id,freelance_id,start_date,end_date
e38f4089-0d18-4de4-a857-2fc5b89d107b,fe0a041c-64b2-4400-9452-82954202dc9a,d409c58f-287f-4cb5-aff5-bbe8dc8af8d2,2020-12-16,2021-04-08
92eb8334-9794-4729-959b-6eeb4225d2fe,,984abae2-bb0c-44cd-abae-ab27688d767b,2020-04-05,2020-08-28
91def57b-4713-4812-8276-0d12217faeb3,13d60df7-86c1-409c-8743-b8fb11382c3b,23067bbc-1476-4bbd-888f-46e5b1f75b6d,2020-05-02,2020-05-04
c73529cd-4d64-4f93-90da-621fee8c239d,8e063830-4ac5-4b2b-9b39-0ec16369faa9,8c8ed5ab-7c44-4836-ad7c-63be7c1f0666,2020-06-26,2020-11-02
60e80ccb-228e-4939-8074-f50863e44eb7,47194fc3-16c8-4255-a70d-96fa7b447114,5cf657fc-31f9-46ab-9978-8dd46197a72a,2020-11-04,2020-05-12
52c80021-35f8-4bf2-83d0-6ecf036af612,31f609b0-461f-4031-9ef6-42b897eebf54,31e43bd6-41d9-4847-8b8a-7386679eb436,2020-05-28,2020-08-13
14d7f62f-6c5c-4967-847f-74277db4e12a,509dde93-2280-4457-b9eb-29bb7e6512aa,695542cd-0114-40cd-999a-aa919354b912,2020-12-23,2021-05-15
96e15b1c-2be3-4634-9866-4ac88985ee82,6d6c827d-7c72-49ea-ac6c-7f5fe1e014a1,1869637a-eaf1-4744-9dc2-45bd75bec02b,2020-01-09,2020-05-11
20a59fa5-84cc-40f6-aeef-8cbe1416f823,c527ab86-7a7d-4f38-8542-754a5dfc017a,c51b5ccc-5a09-4f5d-8f4b-9d2e06c11ee0,2020-09-02,2020-12-31
b5dd645a-a1ef-4c37-a625-264ce6c6a490,,092cacc2-e734-40a9-9317-2792e6c9f409,2020-07-07,2020-09-28
865cc143-f5da-4970-8c83-fa93b8242a5e,3d3ae103-4d0b-4168-a21d-a5dbcb1b2b27,9cf4faa4-bcb3-4838-bf8d-deccae1f4cbf,2020-01-16,2020-01-26
1bc1cde8-a224-4609-9466-b1292628b05a,ef6d0783-f5c7-4663-bbfe-94febb55d0e6,d4d8ecc7-e446-4d57-b4cd-90f13847997c,2020-06-13,2020-06-26
b8667148-09d8-4be2-8cb4-46f6974d23c0,6d6c827d-7c72-49ea-ac6c-7f5fe1e014a1,54343607-ddca-446a-966c-404617343c3f,2020-01-11,2020-03-21
61eb1496-ec98-472c-a059-77410117d3e2,8b0b11d9-6e4d-459e-84ba-2d3ced7d2961,ecc4ebc5-97af-4cef-9304-491010c4e18d,2020-02-16,2020-06-16
dad254a8-b5dd-45fb-8e3f-a662606e9c44,66153765-68b7-4774-9e36-bdddd685c4ae,f3f7cab3-b518-4cb1-b40f-b019391d2b88,2020-11-25,2020-12-23
c36eafa7-5e24-4da2-a4e9-3ca8ba819cef,da504ba5-cf35-4327-b789-882eb7882d52,a33e27bd-2ee7-4b80-abf4-31fb5b92f21e,2020-06-25,2020-09-11
df17726a-d067-40db-a8cc-ce8bc7a7e70e,36b5a44e-bd6f-4de3-a0c6-91ba383a29bd,cb0e9e13-6cec-4c30-abb1-9496ada8ff8c,2020-11-27,2021-04-26
78ab871f-da5c-4eb9-9f67-da1a67712499,c3925967-54fd-43de-bddd-0a5281bdc56a,950db226-fc0d-4573-9626-63a5928c873c,2020-08-30,2020-11-03
fae5a5ec-2137-4450-9773-baffd5297629,9f3207aa-d847-4e61-ad58-425856232562,c722554b-050e-4070-b3d1-6f298bd4938a,2020-06-24,2020-08-08
b9200ddb-632f-4cfd-9ea5-e3351c634e2c,31f609b0-461f-4031-9ef6-42b897eebf54,407e7e4f-459e-4216-a837-b2550f6d8fbc,2020-02-08,2020-06-07
98243ea9-d161-4c30-a0da-97e41d2406ee,2b9ca6a2-b62a-41eb-9b03-8f80e9b2424d,0583a22c-2b07-4513-8468-f484c98048da,2020-08-31,2020-11-18
5b8c5a20-e156-48ef-8dba-f74e57b52111,a556c36e-6dc5-4a6c-a8c9-09f5a29b0efb,57f97c70-aa3f-4217-8b1b-f2c984ebe2c4,2020-05-01,2020-06-15
4523522d-5d70-4b3f-9e6f-55695a66ef04,6676ffe8-f98b-4771-9599-7518f7ea087d,783aa737-119a-4f80-bd68-bfb7cab7f679,2020-02-13,2020-03-13
a8eb281e-a183-43f3-9114-5ebaf9dc6e60,769a87f0-0a37-412d-b4be-bb2f25346f94,984abae2-bb0c-44cd-abae-ab27688d767b,2020-11-09,2021-01-04
ae64c3d9-d1a2-4239-b9dd-152e2ad1bcbd,e23162f7-4d7b-407e-9622-8be1f2d8c844,6b3a1daa-e0a9-4052-bb13-7092e37a9962,2020-03-03,2020-05-09
,223a312a-f757-4eac-ada2-775bd1bc0b18,d5034b3a-8428-404f-8b50-4069fb6db5ff,2020-10-10,2021-04-05
8dabed50-c241-4ccd-a221-4748b3dd720e,6d6c827d-7c72-49ea-ac6c-7f5fe1e014a1,64d74c85-7aa6-4073-952f-caa828b4b345,,2020-07-17
035d4393-4bd2-4ad4-8cb7-6f9d4e43e9e7,cac2af6c-9c9d-4356-8c3d-6182d73570a7,48e2a6b4-1d14-424d-b57e-af5802e2b331,2020-02-22,2020-05-13
13335b48-ea31-4ab2-9293-13548c8d6f0f,8d363bb4-33e5-41cd-b4cf-c9d5af2ece8b,950db226-fc0d-4573-9626-63a5928c873c,2020-09-06,2020-11-24
04a49f39-f4dd-4041-822b-809cf84cec53,dc6a0b3a-5122-4a00-9f51-a0d347819c51,18615fef-3602-4e91-b918-c377a5bc5257,2020-06-05,2020-10-29
04729e1d-8726-4d1d-8bda-1fbf48929370,950db604-3f73-41b1-b960-361527c00010,f7486524-f6f0-41d5-8af4-16357af4526d,2020-10-06,2020-12-12
a525c79b-cf14-4659-a9b1-34e5d23cfe2a,d27d96b6-6ee8-4789-815b-6f6d25c666b3,695542cd-0114-40cd-999a-aa919354b912,2020-05-07,2020-08-07
61a910a5-d2f1-4f85-8c93-65e23eb06005,de6fdfcf-7ddb-4dbd-8552-16acb79db67f,434ee344-06fa-43f0-83a9-84f920ac8b75,2020-05-13,
23ac1e75-4afd-4775-9a5d-7eaaf3b55ed5,6b3371b3-1c8b-4ca0-bce2-ce4b0ad5fd44,f7486524-f6f0-41d5-8af4-16357af4526d,2020-06-07,2020-09-09
,0de6ffed-9db6-493e-be9a-8bfae39b5bcd,64d74c85-7aa6-4073-952f-caa828b4b345,2020-10-21,2021-02-20
3e6e0e2d-145b-485a-bc3b-83e198c6f289,342b9f90-4a2a-4117-a51e-64db4e32cc2a,950db226-fc0d-4573-9626-63a5928c873c,2020-10-31,2020-12-08
6be7cd1e-c457-42ff-a474-9157a320be3a,2da7e837-e114-48ea-8ad0-b7011f6487dc,d2410103-b6f8-4b05-9b9f-85ca3ab6b0d3,2020-02-22,2020-06-20
9da49386-2acc-41cd-9db3-f4e66ce4d973,e34228e7-9912-4725-b93c-0570e58dfa1a,240cd2bc-1ca5-4c55-8911-f441cbb57ac3,2020-11-29,2021-02-18
44cf163c-9a8c-4a04-9da2-59e7b7fba359,a9a51e49-70a9-4a7a-bb7c-034148a56aea,47e41ad0-0744-4ffa-a449-198f7bd5d968,2020-12-16,2021-01-05
a8f3252c-3bf8-458e-9bc4-3193269c6d04,cac2af6c-9c9d-4356-8c3d-6182d73570a7,11854a11-f972-4094-87e3-390cb0a809b2,2020-08-25,2021-01-16
6773f3a0-cc71-4e49-815d-8b0ba11edfb1,e196096c-b490-4979-8f5b-c72437e39621,994586a7-85bd-49a5-8d99-0d614cdee321,2020-02-11,2020-01-22
22434046-bc8b-40c5-aeea-d7fd71436f5f,87a7f43b-f1b4-47c7-9928-a7a9005b1599,8da18cbb-da75-4a97-bb90-18296b1b43d3,2020-10-19,2021-03-18
3d55352a-2ff6-476f-a6e1-4d2d5ed9ce76,cac2af6c-9c9d-4356-8c3d-6182d73570a7,57f97c70-aa3f-4217-8b1b-f2c984ebe2c4,2020-11-04,2021-03-07
bca30918-e131-4677-8a3b-af598b91032f,dac89e61-3238-415b-9eaa-5912667a0fc0,af92c2c8-8da1-4803-9ce0-fb0e7a8bd57f,2020-10-11,2020-11-20
ce6c5adf-1d3b-4313-8d68-2ea6dabafb94,c527ab86-7a7d-4f38-8542-754a5dfc017a,c7d1a707-3fe4-48dd-bbf3-59ffa8ca6721,2020-07-25,2020-10-27
,6b7ad4fc-83df-4a6a-acbc-1f6af3a91ecf,aadfb493-29f4-48cf-a34d-aba349545228,2020-09-21,2021-03-07
e511a3da-63a0-4272-b82c-7ff1a7f41618,e34228e7-9912-4725-b93c-0570e58dfa1a,10ee9ab2-3ab2-4fd5-9187-8d271cf956d6,2020-04-17,2020-07-14
ab75c55b-331f-4c80-b526-91f43ab71ef2,7fc1058f-e7af-4886-a8db-e6412fd1b46f,ef74a00b-ef7e-4cb6-ab5d-3708d67c3033,2020-10-29,
db6b197e-0bf3-48e7-b953-59586d8d38ef,3d3ae103-4d0b-4168-a21d-a5dbcb1b2b27,5bccac5b-647b-4276-b35d-46b558aa6a61,2020-04-20,2020-06-10
5034c033-3faa-4e40-ba4a-186dc1b5e0f5,7445cd46-7644-4508-8b65-7ab00b7e9845,18615fef-3602-4e91-b918-c377a5bc5257,2020-02-07,2020-05-11
8dd10d8a-f6c8-4368-9941-dc94d77cc218,3afa053d-6ec2-49c7-9294-2db244d1810d,f3f7cab3-b518-4cb1-b40f-b019391d2b88,2020-07-14,2020-11-03
6d0aac94-5d45-405f-8c51-4b1abfc418e1,9e274a04-cd02-4e4c-8d87-05876ca5e7ac,cb0e9e13-6cec-4c30-abb1-9496ada8ff8c,2020-11-22,2021-02-16
df776bf7-ba09-45eb-9a2f-d00fb0a55ac5,e23162f7-4d7b-407e-9622-8be1f2d8c844,5bccac5b-647b-4276-b35d-46b558aa6a61,,2020-11-14
ed319314-742d-4fcd-bb57-0d71d8a843e4,1679bf5e-6453-49a2-8b19-1ab334d41d76,31e43bd6-41d9-4847-8b8a-7386679eb436,2020-11-24,2021-01-08
c1ae508c-3bcd-4a5a-971e-12b47c29e44e,d30f477e-3b10-4e26-8963-3742e9115681,36fa9bb2-eceb-4293-b1dc-9976fc909b35,2020-01-14,2020-06-07
5004835f-5047-4596-843b-1a8a1cea48f5,9bbbf70e-b89c-48ec-af59-a8e2f1e61a23,5ada74f3-60ea-4586-be3c-c2ebbad46c84,2020-04-27,2020-09-27
6639c53c-f889-4ebb-8909-5ad39d35f375,e34228e7-9912-4725-b93c-0570e58dfa1a,8bcde37b-d1b9-4030-a59a-8e01320d0001,2020-11-20,2021-04-10
12716648-589f-4fdc-9ca6-8506fe814ee8,ade0d4bd-ad56-499e-853e-08f4f29614a4,189ccd32-f283-4649-a8e3-cfef52a1b494,2020-01-09,2020-01-27
9dff9882-3ac4-454d-8bd9-93e11e2ed51a,f2140087-e031-4e87-8b1e-865b4f1bf733,f7486524-f6f0-41d5-8af4-16357af4526d,2020-12-28,2021-05-25
d4818185-533a-4bbc-b70f-1613fda3556f,ade0d4bd-ad56-499e-853e-08f4f29614a4,4c23757b-62cc-4d2f-9b82-5703af217306,2020-11-24,2021-04-04
601bddc3-72e4-4082-9922-c22806bd2086,8e063830-4ac5-4b2b-9b39-0ec16369faa9,57f97c70-aa3f-4217-8b1b-f2c984ebe2c4,2020-04-14,2020-05-25
d36f4ba7-73e4-47d6-8054-701fb242948e,994db2dc-c312-4ba2-94fa-351c82d7d311,b8d67a32-b7d5-4c3b-8951-fcdedf83f5d2,2020-02-29,
