mission_id,company_id,freelance_id,start_date,end_date
22d6e434-85cb-45d3-8226-5d8b35c45b21,ef9751f9-92b1-45f7-83f9-cc36c059629e,94af072c-68da-46b8-a4e9-2e7506652afb,2015-03-09,2015-07-10
07a8987e-7398-4739-988e-5697e99562c0,41f79d12-4e70-4cfe-9fe2-4f9f1d6254d7,cb0e9e13-6cec-4c30-abb1-9496ada8ff8c,2015-01-09,2015-06-13
1d2ec06a-1522-4516-9ac4-27bd356f2c79,e93bd1f3-f3f1-415d-8f79-98a488c69570,08607bb5-c8be-4ce0-83ed-74daf3b6467c,2015-11-02,2016-02-06
9904e9a0-90b2-4232-95d8-110a1021426a,0a4a7ccf-eca9-479e-9077-5d4280d54145,ec6bf40b-1e54-4177-9a1e-efa4125e52e3,,2015-07-24
7d36f25d-8e24-47b5-905e-1fbfc30fe91e,6e644dc9-3cf4-4cde-a5df-c677bd47acc8,0b68ea16-4bb9-4147-a885-93c7847de512,2015-02-23,2015-06-27
4bd4f82b-5a40-4c2f-9c21-bbb57d88b98f,48320c6f-a1aa-4cd3-b1bd-55935d8e75c4,64d74c85-7aa6-4073-952f-caa828b4b345,2015-11-06,2016-01-06
38fd6d26-ae1b-49d5-92fa-e0b96ce54de2,75b2db05-1c74-4e74-a716-b9e67a6dfb2d,240cd2bc-1ca5-4c55-8911-f441cbb57ac3,2015-08-31,2015-07-16
64ddac95-e062-4b4f-8750-05a5e6b78b5d,,cb0e9e13-6cec-4c30-abb1-9496ada8ff8c,2015-07-09,2015-11-03
edac4321-80c9-407f-9e36-b99a9c2e8347,31f609b0-461f-4031-9ef6-42b897eebf54,ecc4ebc5-97af-4cef-9304-491010c4e18d,2015-10-07,2015-11-24
ff3bb3b9-e3d7-4152-a001-8270af924104,c3925967-54fd-43de-bddd-0a5281bdc56a,e51bef00-6ba2-4e2d-8ed4-9d1408d0077d,2015-11-16,
cb298ecd-104a-4303-869c-0da5da377f62,fe0a041c-64b2-4400-9452-82954202dc9a,643dd253-79ea-4574-9397-b0a1bc9eaa8b,2016-01-08,2015-12-21
dd6a36cb-3531-4a4f-ada5-de8db8c8db06,b417488b-38d4-4226-969d-60172f5b315a,d25acb31-a371-4464-b8ef-ed38402ce4ec,2015-12-07,2015-06-12
4644b9af-6960-4c7a-a8b7-237999389e84,fc95af69-af09-4f9f-97bb-d836bdc0f463,e8f9f87b-1a27-42da-bbec-d68c7b823a28,2015-05-09,2015-07-14
21934acc-28a8-4d66-bde2-3f197e55bc80,66153765-68b7-4774-9e36-bdddd685c4ae,4c23757b-62cc-4d2f-9b82-5703af217306,2015-07-02,2015-10-19
a28c1d13-7ff5-4f6d-bbec-33ec566797c0,,a6d7ffd1-0b07-4075-9af0-939173f0a06e,2015-11-15,2016-04-08
0684ebc8-0d15-49cd-8b22-3c248d49ec69,f90118d9-c038-4ead-89ae-6c13d5c488b9,2c5f0c8e-40b8-492a-b795-d8bdf8a43da5,2015-07-15,2016-01-01
f9916733-cf9c-4695-b2ae-0269a86aef6b,1fc5e705-0319-4dc8-b390-ab454789d47e,05f97df9-0aeb-4e3d-ac03-9a89b373fbd4,2015-06-30,2015-10-24
e66e1ee4-374f-4356-a229-d63002fcaa2e,9f3207aa-d847-4e61-ad58-425856232562,950db226-fc0d-4573-9626-63a5928c873c,2015-07-24,2015-05-29
f32b5470-cb3a-42b8-b88c-3ebb32bc690c,ef9751f9-92b1-45f7-83f9-cc36c059629e,f3378eaa-0bad-42eb-8796-e0f440d4ed30,,2015-09-28
f5a33e0e-2d8b-4f60-9c57-b02504a5ec95,31f609b0-461f-4031-9ef6-42b897eebf54,36fa9bb2-eceb-4293-b1dc-9976fc909b35,2015-06-08,2015-10-15
f007252f-1f66-497f-ad1b-4fa478e6b6f9,7c87c650-0fe3-4e4f-acae-2d9296bbb485,,2015-10-07,2016-02-11
43e9bca1-dabd-4397-8b85-077be0196223,e67af91e-71c3-459d-b967-66d50d275a0a,4fd05e8d-cf94-47cd-be54-4cfe6dd8b194,,2015-07-03
1291efad-a302-40ae-a62a-d313a5a7331b,75b2db05-1c74-4e74-a716-b9e67a6dfb2d,d4a3123a-0cfa-4d0f-a163-dd07d005c8b5,2015-07-05,2015-07-20
950b3304-7ad9-4fc9-9ae8-403949c58b89,bb484d84-7471-45dc-8d9b-b30cd169e2f7,16881729-1073-4f02-a7d0-1d846fc15476,2015-07-30,2015-12-07
91aaf6f9-8b63-4dca-8d9e-8cd555357f97,ef9751f9-92b1-45f7-83f9-cc36c059629e,5ada74f3-60ea-4586-be3c-c2ebbad46c84,2015-05-04,2015-06-20
