mission_id,company_id,freelance_id,start_date,end_date
,a9852f2d-e49a-449b-b716-6e458235884a,5ada74f3-60ea-4586-be3c-c2ebbad46c84,2016-01-13,2016-03-01
434751fa-55c6-4efb-b2ed-941f69e00c5c,950db604-3f73-41b1-b960-361527c00010,c7d1a707-3fe4-48dd-bbf3-59ffa8ca6721,2016-03-08,2016-04-01
8633d622-ee85-4a01-a8af-e35055ffcb9f,6f2f2502-0568-418b-ae39-75697e38540e,f1c5e937-801c-473a-980a-2b2996b8548d,2016-01-24,2016-06-03
a190c8ae-01f0-491c-a492-51367afd44f1,,060f2344-2343-4205-bbf8-a55d3d7acbc8,2016-08-07,2016-08-23
,0248a2cb-da39-4d40-a44b-786142aa1181,677ce14f-ec1c-4c1d-889d-e4765445fe47,2016-12-20,2017-06-03
702d4cab-e507-435c-a966-877a9f67c03a,8e063830-4ac5-4b2b-9b39-0ec16369faa9,060f2344-2343-4205-bbf8-a55d3d7acbc8,2016-07-29,2016-09-22
77a8cd2e-f958-4402-8ad8-b7610cf266d5,31f609b0-461f-4031-9ef6-42b897eebf54,f1863cb5-d0cf-4a9b-a51e-0c19bc4737f7,2016-10-20,2016-07-06
9468e6e2-f9fa-4957-a338-bbcfb95d1af3,4e9a9627-e06b-401c-8f25-ba698600bad0,f1863cb5-d0cf-4a9b-a51e-0c19bc4737f7,2016-10-04,2016-12-27
9cf4f503-ea81-40e1-a1f4-dbf7f6e89b35,c527ab86-7a7d-4f38-8542-754a5dfc017a,48e2a6b4-1d14-424d-b57e-af5802e2b331,2016-01-26,2016-04-26
4a7fc1f6-6df6-4cce-bd47-e089aa9877e6,9f3207aa-d847-4e61-ad58-425856232562,59a5c570-1b8a-4261-86be-78d8e7dbd657,2016-12-26,2017-03-15
b072afc9-daff-4e2b-93ff-3d88d7067ce2,22899274-711e-40e4-9c7f-29676be94062,d2188e61-fcaf-42bc-8a98-85644491324a,2016-08-07,2016-11-11
2dd0b465-3489-46de-a724-227bca1fb465,97cac797-a948-4ea2-a32a-e4ba948b5ea7,166a4ff7-1aef-4149-a830-e62d9cb8d68f,2016-07-18,2017-01-04
4e478834-ce99-4771-bb87-2d2723fc29e8,a1e83209-46fc-436f-8809-93ca0dbe295a,be346533-a86e-4685-b693-b3fb4334a9a0,2016-03-17,2016-05-07
,2b9ca6a2-b62a-41eb-9b03-8f80e9b2424d,498f4963-06aa-4e00-9e42-d90e6b3745f4,2016-03-11,
